Title,Name,Type,ID,Sub. Organization,Full Organization Name,Sector,License,Security Class,View Audience,Download,Record Publish date,Record Last Modified,Description,Resource Status,Resource URL,Format,Resource Name,Resource ID,Resource Type
BC Schools - Satisfaction Survey - Health - Grade 7 Students,bc-schools-satisfaction-survey-health-grade-7-students,Dataset,2bf6e227-55fe-4125-a31c-657bd6ad28b6,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-04,2015-12-22,Grade 7 students responses to Satisfaction Survey ...,completed,http://www.bced.gov.bc.ca/reporting/odefiles/HealthGr7StudentsHist.txt,txt,HealthGr7StudentsHist.txt,22f9dea9-368f-4ed9-99dd-85fbbd6aeb9b,Data
BC Schools - Satisfaction Survey - School Environment - Grade 3 and 4 Students,bc-schools-satisfaction-survey-school-environment-grade-3-and-4-students,Dataset,2a8e4497-2a93-443c-be86-7071dbb8de45,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-04,2015-12-22,Grade 3 and 4 students responses to Satisfaction S...,completed,http://www.bced.gov.bc.ca/reporting/odefiles/SchoolEnvironmentGr3-4StudentsHist.txt,txt,SchoolEnvironmentGr3-4StudentsHist.txt,dd6b6de0-323b-40d2-bde2-a6589c8d1b18,Data
BC Schools - Satisfaction Survey - Preparation for the Future - Grade 3 and 4 Students,bc-schools-satisfaction-survey-preparation-for-the-future-grade-3-and-4-students,Dataset,2928006d-d0c2-42b6-9d05-63f30a39079c,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-04,2015-12-22,Grade 3 and 4 students responses to Satisfaction S...,completed,http://www.bced.gov.bc.ca/reporting/odefiles/PreparationForTheFutureGr3-4StudentsHist.txt,txt,PreparationForTheFutureGr3-4StudentsHist.txt,a72e5703-fccb-474c-ad5d-7bac29e677ed,Data
BC Schools - Satisfaction Survey - Achievement - Staff,bc-schools-satisfaction-survey-achievement-staff,Dataset,27f0982b-b07f-405f-913f-451495e0e037,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-04,2015-12-22,Staff responses to Satisfaction Survey questions r...,completed,http://www.bced.gov.bc.ca/reporting/odefiles/AchievementStaffHist.txt,txt,AchievementStaffHist.txt,8331fdfd-4ee8-4b4f-9410-c7b00ccd0a1d,Data
BC Schools - Satisfaction Survey - Health - Staff,bc-schools-satisfaction-survey-health-staff,Dataset,1bd74933-fe31-40e5-a7d3-9efc57efef8c,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-04,2015-12-22,Staff alternate responses to Satisfaction Survey q...,completed,http://www.bced.gov.bc.ca/reporting/odefiles/HealthStaffHist.txt,txt,HealthStaffHist.txt,7175259a-820c-4387-a3b2-f7d56c5dccb7,Data
BC Schools - Satisfaction Survey - Alternate Responses - Grade 12 Students,bc-schools-satisfaction-survey-alternate-responses-grade-12-students,Dataset,18207bdc-820e-42e0-a519-a131848e3557,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-04,2015-12-22,Grade 12 students alternate responses to Satisfact...,completed,http://www.bced.gov.bc.ca/reporting/odefiles/AlternateResponsesGr12StudentsHist.txt,txt,AlternateResponsesGr12StudentsHist.txt,c10ba584-5d4f-4c9f-994d-e9c0ca7114e8,Data
BC Schools - Satisfaction Survey - Health - Parents of elementary school students,bc-schools-satisfaction-survey-health-parents-of-elementary-school-students,Dataset,172a7948-7221-46a6-b7a7-07f043f023d7,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-04,2015-12-22,Parents of elementary school students responses fo...,completed,http://www.bced.gov.bc.ca/reporting/odefiles/HealthElementaryParentsHist.txt,txt,HealthElementaryParentsHist.txt,bcdd3005-543a-4657-8d15-2d073afb580d,Data
BC Schools - Satisfaction Survey - Achievement - Grade 7 Students,bc-schools-satisfaction-survey-achievement-grade-7-students,Dataset,0a28cce0-e8d7-4b0a-a587-7b7b7c08072d,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-04,2015-12-22,Grade 7 students responses to Satisfaction Survey ...,completed,http://www.bced.gov.bc.ca/reporting/odefiles/AchievementGr7StudentsHist.txt,txt,AchievementGr7StudentsHist.txt,206b3df9-b1c3-4050-99ca-25480bf537d7,Data
BC Schools - Satisfaction Survey - Achievement - Grade 10 Students,bc-schools-satisfaction-survey-achievement-grade-10-students,Dataset,023ce777-f2ff-4abe-8f0d-06690b791370,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-04,2015-12-22,Grade 10 students responses to Satisfaction Survey...,completed,http://www.bced.gov.bc.ca/reporting/odefiles/AchievementGr10StudentsHist.txt,txt,AchievementGr10StudentsHist.txt,ca72a0d9-5593-4674-b6be-2e5ec6b27c9a,Data
BC Schools - Satisfaction Survey - Alternate Responses - Parents of secondary school students,bc-schools-satisfaction-survey-alternate-responses-parents-of-secondary-school-students,Dataset,a18a8c3f-73a9-42a5-aba9-ea4c5f500448,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-10-04,2015-08-13,Parents of secondary school students alternative r...,completed,http://www.bced.gov.bc.ca/reporting/odefiles/AlternateResponsesSecondaryParentsCurr.txt,txt,AlternateResponsesSecondaryParentsHist.txt,378d0f54-0b08-40c2-914d-32581c8fab52,Data
BC Municipal Solid Waste Disposal Rates,bc-municipal-solid-waste-disposal-rates,Dataset,d21ed158-0ac7-4afd-a03b-ce22df0096bc,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-09-23,2016-03-09,This dataset contains estimates of the per-capita ...,completed,https://catalogue.data.gov.bc.ca/dataset/d21ed158-0ac7-4afd-a03b-ce22df0096bc/resource/d2648733-e484-40f2-b589-48192c16686b/download/BCMunicipalSolidWasteDisposal.csv,csv,BC_Municipal_Solid_Waste_Disposal,d2648733-e484-40f2-b589-48192c16686b,Data
BC Schools - Course Enrolment and Completion by School,bc-schools-course-enrolment-and-completion-by-school,Dataset,e2775af1-65c5-4a04-b75c-e0c5a92aedc8,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-09-09,2015-12-22,Course enrolment and completion by school for all ...,completed,"http://www.bced.gov.bc.ca/reporting/odefiles/CoursesBySchoolwCompletion.xlsx,",xlsx,CoursesBySchoolwCompletion.xlsx,61b36c3c-f190-42c6-a463-637d4dc836d0,Data
BC Schools - Course Enrolment and Completion by School,bc-schools-course-enrolment-and-completion-by-school,Dataset,e2775af1-65c5-4a04-b75c-e0c5a92aedc8,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-09-09,2015-12-22,Course enrolment and completion by school for all ...,completed,http://www.bced.gov.bc.ca/reporting/odefiles/CoursesBySchoolwCompletion.txt, txt, CoursesBySchoolwCompletion.txt, 2907ff79-0c6c-4347-ab08-b0817c2b566f, Data
BC Public Libraries Statistics 2002-Present,bc-public-libraries-statistics-2002-present,Dataset,d03007d6-d6c7-44d7-b2f8-710ba9433617,234eea6d-4f72-45a0-9cdd-f3da4453de42,"Ministry Of Education, Libraries and Literacy",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-07-22,2016-03-30,This multi-year dataset has been compiled to provi...,completed,"https://catalogue.data.gov.bc.ca/dataset/d03007d6-d6c7-44d7-b2f8-710ba9433617/resource/de58182c-842b-4030-94bc-c062d0ccb2cf/download/2002-2014-BC-Public-Libraries-Open-Data---v1.0.xls,",xlsx,2002-2014 BC Public Libraries Open Data - v1.0,de58182c-842b-4030-94bc-c062d0ccb2cf,Data
BC Public Libraries Statistics 2002-Present,bc-public-libraries-statistics-2002-present,Dataset,d03007d6-d6c7-44d7-b2f8-710ba9433617,234eea6d-4f72-45a0-9cdd-f3da4453de42,"Ministry Of Education, Libraries and Literacy",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-07-22,2016-03-30,This multi-year dataset has been compiled to provi...,completed,https://catalogue.data.gov.bc.ca/dataset/d03007d6-d6c7-44d7-b2f8-710ba9433617/resource/b553541b-d121-4442-9a0b-9d256339629b/download/2002-2014-BC-Public-Libraries-Open-Data-CSV---v1.0.csv, csv, 2002-2014 BC Public Libraries Open Data (CSV) - v1.0, b553541b-d121-4442-9a0b-9d256339629b, Data
"Compulsory Inspection Data for Management Units, 1900-2012",compulsory-inspection-data-for-management-units-1900-2012,Dataset,45711667-7878-4d86-8b5e-d0be5997dd16,521b87d0-306a-412e-bcab-8ea9f41ec539,"Ministry Of Forests Lands And Natural Resource Operations, Fish, Wildlife and Habitat Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-07-17,2015-12-22,"In order to comply with the wildlife act, hunters ...",completed,"http://www.env.gov.bc.ca/fw/wildlife/hunting/docs/ci_public_view_2011.csv,",csv,ci_public_view_2011.csv,4d120c47-c34f-4ecd-bb2c-a863cefb59a2,Data
"Compulsory Inspection Data for Management Units, 1900-2012",compulsory-inspection-data-for-management-units-1900-2012,Dataset,45711667-7878-4d86-8b5e-d0be5997dd16,521b87d0-306a-412e-bcab-8ea9f41ec539,"Ministry Of Forests Lands And Natural Resource Operations, Fish, Wildlife and Habitat Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-07-17,2015-12-22,"In order to comply with the wildlife act, hunters ...",completed,http://www.env.gov.bc.ca/fw/wildlife/hunting/docs/ci_public_view_2011.xlsx, xlsx, ci_public_view_2011.xlsx, d6d96c6e-219a-4324-9708-d67d0efebfb4, Data
BC Schools - Foundation Skills Assessment (FSA),bc-schools-foundation-skills-assessment-fsa-,Dataset,5554165d-e365-422f-bf85-4f6e4c9167dc,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-06-24,2016-02-29,The results of the Grades 4 and 7 BC Foundation Sk...,completed,"http://www.bced.gov.bc.ca/reporting/odefiles/FSA_WRITERS_ONLY_HIST.TXT,",txt,FSA_WRITERS_ONLY_HIST.TXT,e03ec101-595c-472e-b142-8ad7076a478b,Data
BC Schools - Foundation Skills Assessment (FSA),bc-schools-foundation-skills-assessment-fsa-,Dataset,5554165d-e365-422f-bf85-4f6e4c9167dc,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-06-24,2016-02-29,The results of the Grades 4 and 7 BC Foundation Sk...,completed,"http://www.bced.gov.bc.ca/reporting/odefiles/FSA_WRITERS_ONLY_HIST.xlsx,", xlsx, FSA_WRITERS_ONLY_HIST.xlsx, 88004379-ad4c-48e6-a690-f26d2c13de46, Data
BC Schools - Foundation Skills Assessment (FSA),bc-schools-foundation-skills-assessment-fsa-,Dataset,5554165d-e365-422f-bf85-4f6e4c9167dc,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-06-24,2016-02-29,The results of the Grades 4 and 7 BC Foundation Sk...,completed,"http://www.bced.gov.bc.ca/reporting/odefiles/FSA_ALL_STUDENTS_HIST.TXT,", txt, FSA_ALL_STUDENTS_HIST.TXT, 1b924a34-b87e-4fd9-9f43-035de64ce856, Data
BC Schools - Foundation Skills Assessment (FSA),bc-schools-foundation-skills-assessment-fsa-,Dataset,5554165d-e365-422f-bf85-4f6e4c9167dc,eef3ecb6-911a-4e3e-bba5-62d95bc99a25,"Ministry Of Education, Analysis and Reporting",Education,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-06-24,2016-02-29,The results of the Grades 4 and 7 BC Foundation Sk...,completed,http://www.bced.gov.bc.ca/reporting/odefiles/FSA_ALL_STUDENTS_HIST.xlsx, xlsx, FSA_ALL_STUDENTS_HIST.xlsx, c816484e-e19d-4410-9eb4-129ed39cd4bc, Data
BC 2012-13 Second Quarterly Report - 2012-13 Forecast Changes from Budget 2012 Table 1.6,bc-2012-13-second-quarterly-report-2012-13-forecast-changes-from-budget-2012-table-1-6,Dataset,00a498df-f449-461d-a45e-c6e08a3df6a3,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-06-19,2016-01-04,A tabular presentation of changes from the budgete...,completed,https://catalogue.data.gov.bc.ca/dataset/00a498df-f449-461d-a45e-c6e08a3df6a3/resource/c1536cf6-82aa-49fe-bb66-3427411e0dcf/download/bcfin201213q2table1.6201213forecastchanges.xlsx,xlsx,BC_Fin_2012_13_Q2_Table_1.6_2012_13_forecast_changes.xlsx,c1536cf6-82aa-49fe-bb66-3427411e0dcf,Data
BC 2012-13 Second Quarterly Report - 2012-13 Revenue Assumptions Table 1.10,bc-2012-13-second-quarterly-report-2012-13-revenue-assumptions-table-1-10,Dataset,fcc113ff-4e85-4579-9bb2-2599f9001dee,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-06-19,2015-12-22,A tabular presentation of the British Columbia gov...,completed,https://catalogue.data.gov.bc.ca/dataset/fcc113ff-4e85-4579-9bb2-2599f9001dee/resource/2c18cc97-5e3c-4deb-9724-0311991ebc04/download/bcfin201213q2table1.10revenueassumptions.xlsx,xlsx,BC_Fin_2012_13_Q2_Table_1.10_revenue_assumptions.xlsx,2c18cc97-5e3c-4deb-9724-0311991ebc04,Data
BC 2012-13 Second Quarterly Report - Capital Spending Update Table 1.3,bc-2012-13-second-quarterly-report-capital-spending-update-table-1-3,Dataset,d5d4b6dc-2c1f-4ca3-a856-5ddc54e2dca4,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-06-19,2015-12-22,A tabular presentation of changes from budgeted 20...,completed,https://catalogue.data.gov.bc.ca/dataset/d5d4b6dc-2c1f-4ca3-a856-5ddc54e2dca4/resource/db68e211-ed63-4126-827b-ef9c5d3ee733/download/bcfin201213q2table1.3201213changescapital.xlsx,xlsx,BC_Fin_2012_13_Q2_Table_1.3_2012_13_changes_capital.xlsx,db68e211-ed63-4126-827b-ef9c5d3ee733,Data
BC 2012-13 Second Quarterly Report - 2012-13 Statement of Financial Position Table 1.16,bc-2012-13-second-quarterly-report-2012-13-statement-of-financial-position-table-1-16,Dataset,cd181eee-6e50-4421-bb86-beb07fa225f5,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-06-19,2015-12-22,A tabular presentation summarizing British Columbi...,completed,https://catalogue.data.gov.bc.ca/dataset/cd181eee-6e50-4421-bb86-beb07fa225f5/resource/28811ff2-ce17-4c11-8068-dcf61c0664d3/download/bcfin201213q2table1.16balancesheet.xlsx,xlsx,BC_Fin_2012_13_Q2_Table_1.16_balance_sheet.xlsx,28811ff2-ce17-4c11-8068-dcf61c0664d3,Data
BC 2012-13 Second Quarterly Report - Provincial Debt Update Table 1.4,bc-2012-13-second-quarterly-report-provincial-debt-update-table-1-4,Dataset,c8bef65f-8820-4cff-ab1d-157cd273a768,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-06-19,2015-12-22,A tabular presentation of changes from budgeted 20...,completed,https://catalogue.data.gov.bc.ca/dataset/c8bef65f-8820-4cff-ab1d-157cd273a768/resource/93d1f262-6f46-47db-a2b7-c25ca28426d2/download/bcfin201213q2table1.4201213changesdebt.xlsx,xlsx,BC_Fin_2012_13_Q2_Table_1.4_2012_13_changes_debt.xlsx,93d1f262-6f46-47db-a2b7-c25ca28426d2,Data
BC 2012-13 Second Quarterly Report - 2012-13 Spending Assumptions Table 1.11,bc-2012-13-second-quarterly-report-2012-13-spending-assumptions-table-1-11,Dataset,bec1962e-2f57-4962-86f3-1f3da864ca3c,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-06-19,2015-12-22,A tabular presentation of the British Columbia gov...,completed,https://catalogue.data.gov.bc.ca/dataset/bec1962e-2f57-4962-86f3-1f3da864ca3c/resource/88346dcd-d772-43e0-873f-2b1dc0967813/download/bcfin201213q2table1.11spendingassumptions.xlsx,xlsx,BC_Fin_2012_13_Q2_Table_1.11_spending_assumptions.xlsx,88346dcd-d772-43e0-873f-2b1dc0967813,Data
BC 2012-13 Second Quarterly Report - 2012-13 Capital Spending Table 1.13,bc-2012-13-second-quarterly-report-2012-13-capital-spending-table-1-13,Dataset,bc5b1e71-7031-4520-8837-ece1d62e80d5,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-06-19,2015-12-22,A tabular presentation of the British Columbia gov...,completed,https://catalogue.data.gov.bc.ca/dataset/bc5b1e71-7031-4520-8837-ece1d62e80d5/resource/d2b0a757-f472-4fe8-947d-63305db419e7/download/bcfin201213q2table1.13capitalsept.xlsx,xlsx,BC_Fin_2012_13_Q2_Table_1.13_Capital_Sept.xlsx,d2b0a757-f472-4fe8-947d-63305db419e7,Data
BC 2012-13 Second Quarterly Report - 2012-13 Operating Statement Table 1.5,bc-2012-13-second-quarterly-report-2012-13-operating-statement-table-1-5,Dataset,a377c63d-d78f-4027-abae-aebd6b7faf08,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2013-06-19,2015-12-22,A tabular presentation of the British Columbia ope...,completed,https://catalogue.data.gov.bc.ca/dataset/a377c63d-d78f-4027-abae-aebd6b7faf08/resource/eced3675-7f4f-42d8-8bd4-beab693d0d93/download/bcfin201213q2table1.5summary.xlsx,xlsx,BC_Fin_2012_13_Q2_Table_1.5_summary.xlsx,eced3675-7f4f-42d8-8bd4-beab693d0d93,Data
